level,energy,x
5,1.82,-0.1791666666666667
5,1.82,-0.175
5,1.82,0.17500000000000004
5,1.82,0.1791666666666667
5,1.82,0.18333333333333335
5,1.82,0.1875
5,1.82,0.19166666666666665
5,1.82,0.1958333333333333
5,1.82,0.19999999999999996
5,1.82,0.2041666666666666
5,1.82,0.20833333333333337
5,1.84,-0.20833333333333331
5,1.84,-0.20416666666666666
5,1.84,-0.2
5,1.84,-0.19583333333333336
5,1.84,-0.19166666666666665
5,1.84,-0.1875
5,1.84,-0.18333333333333335
5,1.84,-0.1791666666666667
5,1.84,-0.175
5,1.84,0.17500000000000004
5,1.84,0.1791666666666667
5,1.84,0.18333333333333335
5,1.84,0.1875
5,1.84,0.19166666666666665
5,1.84,0.1958333333333333
5,1.84,0.19999999999999996
5,1.84,0.2041666666666666
5,1.84,0.20833333333333337
5,1.86,-0.20833333333333331
5,1.86,-0.20416666666666666
5,1.86,-0.2
5,1.86,-0.19583333333333336
5,1.86,-0.19166666666666665
5,1.86,-0.1875
5,1.86,-0.18333333333333335
5,1.86,-0.1791666666666667
5,1.86,-0.175
5,1.86,-0.17083333333333334
5,1.86,0.17083333333333328
5,1.86,0.17500000000000004
5,1.86,0.1791666666666667
5,1.86,0.18333333333333335
5,1.86,0.1875
5,1.86,0.19166666666666665
5,1.86,0.1958333333333333
5,1.86,0.19999999999999996
5,1.86,0.2041666666666666
5,1.86,0.20833333333333337
5,1.8800000000000001,-0.20416666666666666
5,1.8800000000000001,-0.2
5,1.8800000000000001,-0.19583333333333336
5,1.8800000000000001,-0.19166666666666665
5,1.8800000000000001,-0.1875
5,1.8800000000000001,-0.18333333333333335
5,1.8800000000000001,-0.1791666666666667
5,1.8800000000000001,-0.175
5,1.8800000000000001,-0.17083333333333334
5,1.8800000000000001,0.17083333333333328
5,1.8800000000000001,0.17500000000000004
5,1.8800000000000001,0.1791666666666667
5,1.8800000000000001,0.18333333333333335
5,1.8800000000000001,0.1875
5,1.8800000000000001,0.19166666666666665
5,1.8800000000000001,0.1958333333333333
5,1.8800000000000001,0.19999999999999996
5,1.8800000000000001,0.2041666666666666
5,1.9000000000000001,-0.20416666666666666
5,1.9000000000000001,-0.2
5,1.9000000000000001,-0.19583333333333336
5,1.9000000000000001,-0.19166666666666665
5,1.9000000000000001,-0.1875
5,1.9000000000000001,-0.18333333333333335
5,1.9000000000000001,-0.1791666666666667
5,1.9000000000000001,-0.175
5,1.9000000000000001,-0.17083333333333334
5,1.9000000000000001,0.17083333333333328
5,1.9000000000000001,0.17500000000000004
5,1.9000000000000001,0.1791666666666667
5,1.9000000000000001,0.18333333333333335
5,1.9000000000000001,0.1875
5,1.9000000000000001,0.19166666666666665
5,1.9000000000000001,0.1958333333333333
5,1.9000000000000001,0.19999999999999996
5,1.9000000000000001,0.2041666666666666
5,1.92,-0.20416666666666666
5,1.92,-0.2
5,1.92,-0.19583333333333336
5,1.92,-0.19166666666666665
5,1.92,-0.1875
5,1.92,-0.18333333333333335
5,1.92,-0.1791666666666667
5,1.92,-0.175
5,1.92,-0.17083333333333334
5,1.92,-0.16666666666666669
5,1.92,0.16666666666666663
5,1.92,0.17083333333333328
5,1.92,0.17500000000000004
5,1.92,0.1791666666666667
5,1.92,0.18333333333333335
5,1.92,0.1875
5,1.92,0.19166666666666665
5,1.92,0.1958333333333333
5,1.92,0.19999999999999996
5,1.92,0.2041666666666666
5,1.94,-0.2
5,1.94,-0.19583333333333336
5,1.94,-0.19166666666666665
5,1.94,-0.1875
5,1.94,-0.18333333333333335
5,1.94,-0.1791666666666667
5,1.94,-0.175
5,1.94,-0.17083333333333334
5,1.94,-0.16666666666666669
5,1.94,0.16666666666666663
5,1.94,0.17083333333333328
5,1.94,0.17500000000000004
5,1.94,0.1791666666666667
5,1.94,0.18333333333333335
5,1.94,0.1875
5,1.94,0.19166666666666665
5,1.94,0.1958333333333333
5,1.94,0.19999999999999996
5,1.96,-0.2
5,1.96,-0.19583333333333336
5,1.96,-0.19166666666666665
5,1.96,-0.1875
5,1.96,-0.18333333333333335
5,1.96,-0.1791666666666667
5,1.96,-0.175
5,1.96,-0.17083333333333334
5,1.96,-0.16666666666666669
5,1.96,0.16666666666666663
5,1.96,0.17083333333333328
5,1.96,0.17500000000000004
5,1.96,0.1791666666666667
5,1.96,0.18333333333333335
5,1.96,0.1875
5,1.96,0.19166666666666665
5,1.96,0.1958333333333333
5,1.96,0.19999999999999996
5,1.98,-0.2
5,1.98,-0.19583333333333336
5,1.98,-0.19166666666666665
5,1.98,-0.1875
5,1.98,-0.18333333333333335
5,1.98,-0.1791666666666667
5,1.98,-0.175
5,1.98,-0.17083333333333334
5,1.98,-0.16666666666666669
5,1.98,-0.16249999999999998
5,1.98,0.16249999999999998
5,1.98,0.16666666666666663
5,1.98,0.17083333333333328
5,1.98,0.17500000000000004
5,1.98,0.1791666666666667
5,1.98,0.18333333333333335
5,1.98,0.1875
5,1.98,0.19166666666666665
5,1.98,0.1958333333333333
5,1.98,0.19999999999999996
5,2.0,-0.2
5,2.0,-0.19583333333333336
5,2.0,-0.19166666666666665
5,2.0,-0.1875
5,2.0,-0.18333333333333335
5,2.0,-0.1791666666666667
5,2.0,-0.175
5,2.0,-0.17083333333333334
5,2.0,-0.16666666666666669
5,2.0,-0.16249999999999998
5,2.0,0.16249999999999998
5,2.0,0.16666666666666663
5,2.0,0.17083333333333328
5,2.0,0.17500000000000004
5,2.0,0.1791666666666667
5,2.0,0.18333333333333335
5,2.0,0.1875
5,2.0,0.19166666666666665
5,2.0,0.1958333333333333
5,2.0,0.19999999999999996
5,2.02,-0.19583333333333336
5,2.02,-0.19166666666666665
5,2.02,-0.1875
5,2.02,-0.18333333333333335
5,2.02,-0.1791666666666667
5,2.02,-0.175
5,2.02,-0.17083333333333334
5,2.02,-0.16666666666666669
5,2.02,-0.16249999999999998
5,2.02,0.16249999999999998
5,2.02,0.16666666666666663
5,2.02,0.17083333333333328
5,2.02,0.17500000000000004
5,2.02,0.1791666666666667
5,2.02,0.18333333333333335
5,2.02,0.1875
5,2.02,0.19166666666666665
5,2.02,0.1958333333333333
5,2.04,-0.19583333333333336
5,2.04,-0.19166666666666665
5,2.04,-0.1875
5,2.04,-0.18333333333333335
5,2.04,-0.1791666666666667
5,2.04,-0.175
5,2.04,-0.17083333333333334
5,2.04,-0.16666666666666669
5,2.04,-0.16249999999999998
5,2.04,-0.15833333333333333
5,2.04,0.15833333333333333
5,2.04,0.16249999999999998
5,2.04,0.16666666666666663
5,2.04,0.17083333333333328
5,2.04,0.17500000000000004
5,2.04,0.1791666666666667
5,2.04,0.18333333333333335
5,2.04,0.1875
5,2.04,0.19166666666666665
5,2.04,0.1958333333333333
5,2.06,-0.19583333333333336
5,2.06,-0.19166666666666665
5,2.06,-0.1875
5,2.06,-0.18333333333333335
5,2.06,-0.1791666666666667
5,2.06,-0.175
5,2.06,-0.17083333333333334
5,2.06,-0.16666666666666669
5,2.06,-0.16249999999999998
5,2.06,-0.15833333333333333
5,2.06,0.15833333333333333
5,2.06,0.16249999999999998
5,2.06,0.16666666666666663
5,2.06,0.17083333333333328
5,2.06,0.17500000000000004
5,2.06,0.1791666666666667
5,2.06,0.18333333333333335
5,2.06,0.1875
5,2.06,0.19166666666666665
5,2.06,0.1958333333333333
5,2.08,-0.19166666666666665
5,2.08,-0.1875
5,2.08,-0.18333333333333335
5,2.08,-0.1791666666666667
5,2.08,-0.175
5,2.08,-0.17083333333333334
5,2.08,-0.16666666666666669
5,2.08,-0.16249999999999998
5,2.08,-0.15833333333333333
5,2.08,0.15833333333333333
5,2.08,0.16249999999999998
5,2.08,0.16666666666666663
5,2.08,0.17083333333333328
5,2.08,0.17500000000000004
5,2.08,0.1791666666666667
5,2.08,0.18333333333333335
5,2.08,0.1875
5,2.08,0.19166666666666665
5,2.1,-0.19166666666666665
5,2.1,-0.1875
5,2.1,-0.18333333333333335
5,2.1,-0.1791666666666667
5,2.1,-0.175
5,2.1,-0.17083333333333334
5,2.1,-0.16666666666666669
5,2.1,-0.16249999999999998
5,2.1,-0.15833333333333333
5,2.1,0.15833333333333333
5,2.1,0.16249999999999998
5,2.1,0.16666666666666663
5,2.1,0.17083333333333328
5,2.1,0.17500000000000004
5,2.1,0.1791666666666667
5,2.1,0.18333333333333335
5,2.1,0.1875
5,2.1,0.19166666666666665
5,2.12,-0.19166666666666665
5,2.12,-0.1875
5,2.12,-0.18333333333333335
5,2.12,-0.1791666666666667
5,2.12,-0.175
5,2.12,-0.17083333333333334
5,2.12,-0.16666666666666669
5,2.12,-0.16249999999999998
5,2.12,-0.15833333333333333
5,2.12,-0.15416666666666667
5,2.12,0.15416666666666667
5,2.12,0.15833333333333333
5,2.12,0.16249999999999998
5,2.12,0.16666666666666663
5,2.12,0.17083333333333328
5,2.12,0.17500000000000004
5,2.12,0.1791666666666667
5,2.12,0.18333333333333335
5,2.12,0.1875
5,2.12,0.19166666666666665
5,2.14,-0.19166666666666665
5,2.14,-0.1875
5,2.14,-0.18333333333333335
5,2.14,-0.1791666666666667
5,2.14,-0.175
5,2.14,-0.17083333333333334
5,2.14,-0.16666666666666669
5,2.14,-0.16249999999999998
5,2.14,-0.15833333333333333
5,2.14,-0.15416666666666667
5,2.14,0.15416666666666667
5,2.14,0.15833333333333333
5,2.14,0.16249999999999998
5,2.14,0.16666666666666663
5,2.14,0.17083333333333328
5,2.14,0.17500000000000004
5,2.14,0.1791666666666667
5,2.14,0.18333333333333335
5,2.14,0.1875
5,2.14,0.19166666666666665
5,2.16,-0.1875
5,2.16,-0.18333333333333335
5,2.16,-0.1791666666666667
5,2.16,-0.175
5,2.16,-0.17083333333333334
5,2.16,-0.16666666666666669
5,2.16,-0.16249999999999998
5,2.16,-0.15833333333333333
5,2.16,-0.15416666666666667
5,2.16,0.15416666666666667
5,2.16,0.15833333333333333
5,2.16,0.16249999999999998
5,2.16,0.16666666666666663
5,2.16,0.17083333333333328
5,2.16,0.17500000000000004
5,2.16,0.1791666666666667
5,2.16,0.18333333333333335
5,2.16,0.1875
5,2.18,-0.1875
5,2.18,-0.18333333333333335
5,2.18,-0.1791666666666667
5,2.18,-0.175
5,2.18,-0.17083333333333334
5,2.18,-0.16666666666666669
5,2.18,-0.16249999999999998
5,2.18,-0.15833333333333333
5,2.18,-0.15416666666666667
5,2.18,-0.15000000000000002
5,2.18,0.15000000000000002
5,2.18,0.15416666666666667
5,2.18,0.15833333333333333
5,2.18,0.16249999999999998
5,2.18,0.16666666666666663
5,2.18,0.17083333333333328
5,2.18,0.17500000000000004
5,2.18,0.1791666666666667
5,2.18,0.18333333333333335
5,2.18,0.1875
5,2.2,-0.1875
5,2.2,-0.18333333333333335
5,2.2,-0.1791666666666667
5,2.2,-0.175
5,2.2,-0.17083333333333334
5,2.2,-0.16666666666666669
5,2.2,-0.16249999999999998
5,2.2,-0.15833333333333333
5,2.2,-0.15416666666666667
5,2.2,-0.15000000000000002
5,2.2,0.15000000000000002
5,2.2,0.15416666666666667
5,2.2,0.15833333333333333
5,2.2,0.16249999999999998
5,2.2,0.16666666666666663
5,2.2,0.17083333333333328
5,2.2,0.17500000000000004
5,2.2,0.1791666666666667
5,2.2,0.18333333333333335
5,2.2,0.1875
5,2.22,-0.1875
5,2.22,-0.18333333333333335
5,2.22,-0.1791666666666667
5,2.22,-0.175
5,2.22,-0.17083333333333334
5,2.22,-0.16666666666666669
5,2.22,-0.16249999999999998
5,2.22,-0.15833333333333333
5,2.22,-0.15416666666666667
5,2.22,-0.15000000000000002
5,2.22,0.15000000000000002
5,2.22,0.15416666666666667
5,2.22,0.15833333333333333
5,2.22,0.16249999999999998
5,2.22,0.16666666666666663
5,2.22,0.17083333333333328
5,2.22,0.17500000000000004
5,2.22,0.1791666666666667
5,2.22,0.18333333333333335
5,2.22,0.1875
5,2.24,-0.18333333333333335
5,2.24,-0.1791666666666667
5,2.24,-0.175
5,2.24,-0.17083333333333334
5,2.24,-0.16666666666666669
5,2.24,-0.16249999999999998
5,2.24,-0.15833333333333333
5,2.24,-0.15416666666666667
5,2.24,-0.15000000000000002
5,2.24,0.15000000000000002
5,2.24,0.15416666666666667
5,2.24,0.15833333333333333
5,2.24,0.16249999999999998
5,2.24,0.16666666666666663
5,2.24,0.17083333333333328
5,2.24,0.17500000000000004
5,2.24,0.1791666666666667
5,2.24,0.18333333333333335
5,2.2600000000000002,-0.18333333333333335
5,2.2600000000000002,-0.1791666666666667
5,2.2600000000000002,-0.175
5,2.2600000000000002,-0.17083333333333334
5,2.2600000000000002,-0.16666666666666669
5,2.2600000000000002,-0.16249999999999998
5,2.2600000000000002,-0.15833333333333333
5,2.2600000000000002,-0.15416666666666667
5,2.2600000000000002,-0.15000000000000002
5,2.2600000000000002,-0.14583333333333331
5,2.2600000000000002,0.14583333333333337
5,2.2600000000000002,0.15000000000000002
5,2.2600000000000002,0.15416666666666667
5,2.2600000000000002,0.15833333333333333
5,2.2600000000000002,0.16249999999999998
5,2.2600000000000002,0.16666666666666663
5,2.2600000000000002,0.17083333333333328
5,2.2600000000000002,0.17500000000000004
5,2.2600000000000002,0.1791666666666667
5,2.2600000000000002,0.18333333333333335
5,2.2800000000000002,-0.18333333333333335
5,2.2800000000000002,-0.1791666666666667
5,2.2800000000000002,-0.175
5,2.2800000000000002,-0.17083333333333334
5,2.2800000000000002,-0.16666666666666669
5,2.2800000000000002,-0.16249999999999998
5,2.2800000000000002,-0.15833333333333333
5,2.2800000000000002,-0.15416666666666667
5,2.2800000000000002,-0.15000000000000002
5,2.2800000000000002,-0.14583333333333331
5,2.2800000000000002,0.14583333333333337
5,2.2800000000000002,0.15000000000000002
5,2.2800000000000002,0.15416666666666667
5,2.2800000000000002,0.15833333333333333
5,2.2800000000000002,0.16249999999999998
5,2.2800000000000002,0.16666666666666663
5,2.2800000000000002,0.17083333333333328
5,2.2800000000000002,0.17500000000000004
5,2.2800000000000002,0.1791666666666667
5,2.2800000000000002,0.18333333333333335
5,2.3000000000000003,-0.18333333333333335
5,2.3000000000000003,-0.1791666666666667
5,2.3000000000000003,-0.175
5,2.3000000000000003,-0.17083333333333334
5,2.3000000000000003,-0.16666666666666669
5,2.3000000000000003,-0.16249999999999998
5,2.3000000000000003,-0.15833333333333333
5,2.3000000000000003,-0.15416666666666667
5,2.3000000000000003,-0.15000000000000002
5,2.3000000000000003,-0.14583333333333331
5,2.3000000000000003,0.14583333333333337
5,2.3000000000000003,0.15000000000000002
5,2.3000000000000003,0.15416666666666667
5,2.3000000000000003,0.15833333333333333
5,2.3000000000000003,0.16249999999999998
5,2.3000000000000003,0.16666666666666663
5,2.3000000000000003,0.17083333333333328
5,2.3000000000000003,0.17500000000000004
5,2.3000000000000003,0.1791666666666667
5,2.3000000000000003,0.18333333333333335
5,2.32,-0.1791666666666667
5,2.32,-0.175
5,2.32,-0.17083333333333334
5,2.32,-0.16666666666666669
5,2.32,-0.16249999999999998
5,2.32,-0.15833333333333333
5,2.32,-0.15416666666666667
5,2.32,-0.15000000000000002
5,2.32,-0.14583333333333331
5,2.32,0.14583333333333337
5,2.32,0.15000000000000002
5,2.32,0.15416666666666667
5,2.32,0.15833333333333333
5,2.32,0.16249999999999998
5,2.32,0.16666666666666663
5,2.32,0.17083333333333328
5,2.32,0.17500000000000004
5,2.32,0.1791666666666667
5,2.34,-0.1791666666666667
5,2.34,-0.175
5,2.34,-0.17083333333333334
5,2.34,-0.16666666666666669
5,2.34,-0.16249999999999998
5,2.34,-0.15833333333333333
5,2.34,-0.15416666666666667
5,2.34,-0.15000000000000002
5,2.34,-0.14583333333333331
5,2.34,-0.14166666666666666
5,2.34,0.1416666666666666
5,2.34,0.14583333333333337
5,2.34,0.15000000000000002
5,2.34,0.15416666666666667
5,2.34,0.15833333333333333
5,2.34,0.16249999999999998
5,2.34,0.16666666666666663
5,2.34,0.17083333333333328
5,2.34,0.17500000000000004
5,2.34,0.1791666666666667
5,2.36,-0.1791666666666667
5,2.36,-0.175
5,2.36,-0.17083333333333334
5,2.36,-0.16666666666666669
5,2.36,-0.16249999999999998
5,2.36,-0.15833333333333333
5,2.36,-0.15416666666666667
5,2.36,-0.15000000000000002
5,2.36,-0.14583333333333331
5,2.36,-0.14166666666666666
5,2.36,0.1416666666666666
5,2.36,0.14583333333333337
5,2.36,0.15000000000000002
5,2.36,0.15416666666666667
5,2.36,0.15833333333333333
5,2.36,0.16249999999999998
5,2.36,0.16666666666666663
5,2.36,0.17083333333333328
5,2.36,0.17500000000000004
5,2.36,0.1791666666666667
5,2.38,-0.1791666666666667
5,2.38,-0.175
5,2.38,-0.17083333333333334
5,2.38,-0.16666666666666669
5,2.38,-0.16249999999999998
5,2.38,-0.15833333333333333
5,2.38,-0.15416666666666667
5,2.38,-0.15000000000000002
5,2.38,-0.14583333333333331
5,2.38,-0.14166666666666666
5,2.38,0.1416666666666666
5,2.38,0.14583333333333337
5,2.38,0.15000000000000002
5,2.38,0.15416666666666667
5,2.38,0.15833333333333333
5,2.38,0.16249999999999998
5,2.38,0.16666666666666663
5,2.38,0.17083333333333328
5,2.38,0.17500000000000004
5,2.38,0.1791666666666667
5,2.4,-0.1791666666666667
5,2.4,-0.175
5,2.4,-0.17083333333333334
5,2.4,-0.16666666666666669
5,2.4,-0.16249999999999998
5,2.4,-0.15833333333333333
5,2.4,-0.15416666666666667
5,2.4,-0.15000000000000002
5,2.4,-0.14583333333333331
5,2.4,-0.14166666666666666
5,2.4,0.1416666666666666
5,2.4,0.14583333333333337
5,2.4,0.15000000000000002
5,2.4,0.15416666666666667
5,2.4,0.15833333333333333
5,2.4,0.16249999999999998
5,2.4,0.16666666666666663
5,2.4,0.17083333333333328
5,2.4,0.17500000000000004
5,2.4,0.1791666666666667
5,2.42,-0.175
5,2.42,-0.17083333333333334
5,2.42,-0.16666666666666669
5,2.42,-0.16249999999999998
5,2.42,-0.15833333333333333
5,2.42,-0.15416666666666667
5,2.42,-0.15000000000000002
5,2.42,-0.14583333333333331
5,2.42,-0.14166666666666666
5,2.42,0.1416666666666666
5,2.42,0.14583333333333337
5,2.42,0.15000000000000002
5,2.42,0.15416666666666667
5,2.42,0.15833333333333333
5,2.42,0.16249999999999998
5,2.42,0.16666666666666663
5,2.42,0.17083333333333328
5,2.42,0.17500000000000004
5,2.44,-0.175
5,2.44,-0.17083333333333334
5,2.44,-0.16666666666666669
5,2.44,-0.16249999999999998
5,2.44,-0.15833333333333333
5,2.44,-0.15416666666666667
5,2.44,-0.15000000000000002
5,2.44,-0.14583333333333331
5,2.44,-0.14166666666666666
5,2.44,-0.1375
5,2.44,0.13749999999999996
5,2.44,0.1416666666666666
5,2.44,0.14583333333333337
5,2.44,0.15000000000000002
5,2.44,0.15416666666666667
5,2.44,0.15833333333333333
5,2.44,0.16249999999999998
5,2.44,0.16666666666666663
5,2.44,0.17083333333333328
5,2.44,0.17500000000000004
5,2.46,-0.175
5,2.46,-0.17083333333333334
5,2.46,-0.16666666666666669
5,2.46,-0.16249999999999998
5,2.46,-0.15833333333333333
5,2.46,-0.15416666666666667
5,2.46,-0.15000000000000002
5,2.46,-0.14583333333333331
5,2.46,-0.14166666666666666
5,2.46,-0.1375
5,2.46,0.13749999999999996
5,2.46,0.1416666666666666
5,2.46,0.14583333333333337
5,2.46,0.15000000000000002
5,2.46,0.15416666666666667
5,2.46,0.15833333333333333
5,2.46,0.16249999999999998
5,2.46,0.16666666666666663
5,2.46,0.17083333333333328
5,2.46,0.17500000000000004
5,2.48,-0.175
5,2.48,-0.17083333333333334
5,2.48,-0.16666666666666669
5,2.48,-0.16249999999999998
5,2.48,-0.15833333333333333
5,2.48,-0.15416666666666667
5,2.48,-0.15000000000000002
5,2.48,-0.14583333333333331
5,2.48,-0.14166666666666666
5,2.48,-0.1375
5,2.48,0.13749999999999996
5,2.48,0.1416666666666666
5,2.48,0.14583333333333337
5,2.48,0.15000000000000002
5,2.48,0.15416666666666667
5,2.48,0.15833333333333333
5,2.48,0.16249999999999998
5,2.48,0.16666666666666663
5,2.48,0.17083333333333328
5,2.48,0.17500000000000004
5,2.5,-0.175
5,2.5,-0.17083333333333334
5,2.5,-0.16666666666666669
5,2.5,-0.16249999999999998
5,2.5,-0.15833333333333333
5,2.5,-0.15416666666666667
5,2.5,-0.15000000000000002
5,2.5,-0.14583333333333331
5,2.5,-0.14166666666666666
5,2.5,-0.1375
5,2.5,0.13749999999999996
5,2.5,0.1416666666666666
5,2.5,0.14583333333333337
5,2.5,0.15000000000000002
5,2.5,0.15416666666666667
5,2.5,0.15833333333333333
5,2.5,0.16249999999999998
5,2.5,0.16666666666666663
5,2.5,0.17083333333333328
5,2.5,0.17500000000000004
5,2.52,-0.17083333333333334
5,2.52,-0.16666666666666669
5,2.52,-0.16249999999999998
5,2.52,-0.15833333333333333
5,2.52,-0.15416666666666667
5,2.52,-0.15000000000000002
5,2.52,-0.14583333333333331
5,2.52,-0.14166666666666666
5,2.52,-0.1375
5,2.52,0.13749999999999996
5,2.52,0.1416666666666666
5,2.52,0.14583333333333337
5,2.52,0.15000000000000002
5,2.52,0.15416666666666667
5,2.52,0.15833333333333333
5,2.52,0.16249999999999998
5,2.52,0.16666666666666663
5,2.52,0.17083333333333328
5,2.54,-0.17083333333333334
5,2.54,-0.16666666666666669
5,2.54,-0.16249999999999998
5,2.54,-0.15833333333333333
5,2.54,-0.15416666666666667
5,2.54,-0.15000000000000002
5,2.54,-0.14583333333333331
5,2.54,-0.14166666666666666
5,2.54,-0.1375
5,2.54,-0.13333333333333336
5,2.54,0.1333333333333333
5,2.54,0.13749999999999996
5,2.54,0.1416666666666666
5,2.54,0.14583333333333337
5,2.54,0.15000000000000002
5,2.54,0.15416666666666667
5,2.54,0.15833333333333333
5,2.54,0.16249999999999998
5,2.54,0.16666666666666663
5,2.54,0.17083333333333328
5,2.56,-0.17083333333333334
5,2.56,-0.16666666666666669
5,2.56,-0.16249999999999998
5,2.56,-0.15833333333333333
5,2.56,-0.15416666666666667
5,2.56,-0.15000000000000002
5,2.56,-0.14583333333333331
5,2.56,-0.14166666666666666
5,2.56,-0.1375
5,2.56,-0.13333333333333336
5,2.56,0.1333333333333333
5,2.56,0.13749999999999996
5,2.56,0.1416666666666666
5,2.56,0.14583333333333337
5,2.56,0.15000000000000002
5,2.56,0.15416666666666667
5,2.56,0.15833333333333333
5,2.56,0.16249999999999998
5,2.56,0.16666666666666663
5,2.56,0.17083333333333328
5,2.58,-0.17083333333333334
5,2.58,-0.16666666666666669
5,2.58,-0.16249999999999998
5,2.58,-0.15833333333333333
5,2.58,-0.15416666666666667
5,2.58,-0.15000000000000002
5,2.58,-0.14583333333333331
5,2.58,-0.14166666666666666
5,2.58,-0.1375
5,2.58,-0.13333333333333336
5,2.58,0.1333333333333333
5,2.58,0.13749999999999996
5,2.58,0.1416666666666666
5,2.58,0.14583333333333337
5,2.58,0.15000000000000002
5,2.58,0.15416666666666667
5,2.58,0.15833333333333333
5,2.58,0.16249999999999998
5,2.58,0.16666666666666663
5,2.58,0.17083333333333328
5,2.6,-0.17083333333333334
5,2.6,-0.16666666666666669
5,2.6,-0.16249999999999998
5,2.6,-0.15833333333333333
5,2.6,-0.15416666666666667
5,2.6,-0.15000000000000002
5,2.6,-0.14583333333333331
5,2.6,-0.14166666666666666
5,2.6,-0.1375
5,2.6,-0.13333333333333336
5,2.6,0.1333333333333333
5,2.6,0.13749999999999996
5,2.6,0.1416666666666666
5,2.6,0.14583333333333337
5,2.6,0.15000000000000002
5,2.6,0.15416666666666667
5,2.6,0.15833333333333333
5,2.6,0.16249999999999998
5,2.6,0.16666666666666663
5,2.6,0.17083333333333328
5,2.62,-0.17083333333333334
5,2.62,-0.16666666666666669
5,2.62,-0.16249999999999998
5,2.62,-0.15833333333333333
5,2.62,-0.15416666666666667
5,2.62,-0.15000000000000002
5,2.62,-0.14583333333333331
5,2.62,-0.14166666666666666
5,2.62,-0.1375
5,2.62,-0.13333333333333336
5,2.62,0.1333333333333333
5,2.62,0.13749999999999996
5,2.62,0.1416666666666666
5,2.62,0.14583333333333337
5,2.62,0.15000000000000002
5,2.62,0.15416666666666667
5,2.62,0.15833333333333333
5,2.62,0.16249999999999998
5,2.62,0.16666666666666663
5,2.62,0.17083333333333328
5,2.64,-0.16666666666666669
5,2.64,-0.16249999999999998
5,2.64,-0.15833333333333333
5,2.64,-0.15416666666666667
5,2.64,-0.15000000000000002
5,2.64,-0.14583333333333331
5,2.64,-0.14166666666666666
5,2.64,-0.1375
5,2.64,-0.13333333333333336
5,2.64,-0.12916666666666665
5,2.64,0.12916666666666665
5,2.64,0.1333333333333333
5,2.64,0.13749999999999996
5,2.64,0.1416666666666666
5,2.64,0.14583333333333337
5,2.64,0.15000000000000002
5,2.64,0.15416666666666667
5,2.64,0.15833333333333333
5,2.64,0.16249999999999998
5,2.64,0.16666666666666663
5,2.66,-0.16666666666666669
5,2.66,-0.16249999999999998
5,2.66,-0.15833333333333333
5,2.66,-0.15416666666666667
5,2.66,-0.15000000000000002
5,2.66,-0.14583333333333331
5,2.66,-0.14166666666666666
5,2.66,-0.1375
5,2.66,-0.13333333333333336
5,2.66,-0.12916666666666665
5,2.66,0.12916666666666665
5,2.66,0.1333333333333333
5,2.66,0.13749999999999996
5,2.66,0.1416666666666666
5,2.66,0.14583333333333337
5,2.66,0.15000000000000002
5,2.66,0.15416666666666667
5,2.66,0.15833333333333333
5,2.66,0.16249999999999998
5,2.66,0.16666666666666663
5,2.68,-0.16666666666666669
5,2.68,-0.16249999999999998
5,2.68,-0.15833333333333333
5,2.68,-0.15416666666666667
5,2.68,-0.15000000000000002
5,2.68,-0.14583333333333331
5,2.68,-0.14166666666666666
5,2.68,-0.1375
5,2.68,-0.13333333333333336
5,2.68,-0.12916666666666665
5,2.68,0.12916666666666665
5,2.68,0.1333333333333333
5,2.68,0.13749999999999996
5,2.68,0.1416666666666666
5,2.68,0.14583333333333337
5,2.68,0.15000000000000002
5,2.68,0.15416666666666667
5,2.68,0.15833333333333333
5,2.68,0.16249999999999998
5,2.68,0.16666666666666663
5,2.7,-0.16666666666666669
5,2.7,-0.16249999999999998
5,2.7,-0.15833333333333333
5,2.7,-0.15416666666666667
5,2.7,-0.15000000000000002
5,2.7,-0.14583333333333331
5,2.7,-0.14166666666666666
5,2.7,-0.1375
5,2.7,-0.13333333333333336
5,2.7,-0.12916666666666665
5,2.7,0.12916666666666665
5,2.7,0.1333333333333333
5,2.7,0.13749999999999996
5,2.7,0.1416666666666666
5,2.7,0.14583333333333337
5,2.7,0.15000000000000002
5,2.7,0.15416666666666667
5,2.7,0.15833333333333333
5,2.7,0.16249999999999998
5,2.7,0.16666666666666663
5,2.72,-0.16666666666666669
5,2.72,-0.16249999999999998
5,2.72,-0.15833333333333333
5,2.72,-0.15416666666666667
5,2.72,-0.15000000000000002
5,2.72,-0.14583333333333331
5,2.72,-0.14166666666666666
5,2.72,-0.1375
5,2.72,-0.13333333333333336
5,2.72,-0.12916666666666665
5,2.72,0.12916666666666665
5,2.72,0.1333333333333333
5,2.72,0.13749999999999996
5,2.72,0.1416666666666666
5,2.72,0.14583333333333337
5,2.72,0.15000000000000002
5,2.72,0.15416666666666667
5,2.72,0.15833333333333333
5,2.72,0.16249999999999998
5,2.72,0.16666666666666663
5,2.74,-0.16666666666666669
5,2.74,-0.16249999999999998
5,2.74,-0.15833333333333333
5,2.74,-0.15416666666666667
5,2.74,-0.15000000000000002
5,2.74,-0.14583333333333331
5,2.74,-0.14166666666666666
5,2.74,-0.1375
5,2.74,-0.13333333333333336
5,2.74,-0.12916666666666665
5,2.74,-0.125
5,2.74,0.125
5,2.74,0.12916666666666665
5,2.74,0.1333333333333333
5,2.74,0.13749999999999996
5,2.74,0.1416666666666666
